Ticker,Beta,Code,CoName,S17Nm,S33Nm,BetaScore
4755.T,0.8410548747533088,4755,楽天グループ,情報通信・サービスその他,サービス業,0.21159805652051147
4061.T,0.8387075311994495,4061,デンカ,素材・化学,化学,0.20518153368656694
9501.T,0.8357225599744191,9501,東京電力ホールディングス,電気・ガス,電気･ガス業,0.19702203952450217
8253.T,0.8321169017482404,8253,クレディセゾン,金融（除く銀行）,その他金融業,0.18716588178328075
5301.T,0.8261790447549456,5301,東海カーボン,建設・資材,ガラス･土石製品,0.17093459986481913
9983.T,0.8241639287515995,9983,ファーストリテイリング,小売,小売業,0.16542622942315138
7741.T,0.8214272410100885,7741,ＨＯＹＡ,電機・精密,精密機器,0.15794542442811285
6472.T,0.8119142436623263,6472,ＮＴＮ,機械,機械,0.13194140614079666
8591.T,0.8084795687852186,8591,オリックス,金融（除く銀行）,その他金融業,0.12255263569860742
4188.T,0.8046189152974523,4188,三菱ケミカルグループ,素材・化学,化学,0.11199944197565498
8031.T,0.8028679361527779,8031,三井物産,商社・卸売,卸売業,0.10721309630201346
7004.T,0.800309223488102,7004,カナデビア,機械,機械,0.10021879067026936
8697.T,0.7942105092271492,8697,日本取引所グループ,金融（除く銀行）,その他金融業,0.083547801351825
4183.T,0.7924250852982654,4183,三井化学,素材・化学,化学,0.07866729999141744
8058.T,0.792290381477546,8058,三菱商事,商社・卸売,卸売業,0.07829908369855985
7951.T,0.7918657405373984,7951,ヤマハ,情報通信・サービスその他,その他製品,0.07713831697389141
7733.T,0.7806241920122573,7733,オリンパス,電機・精密,精密機器,0.04640926042745072
3402.T,0.7794617647057482,3402,東レ,素材・化学,繊維製品,0.043231736054099745
7911.T,0.7786841510968884,7911,ＴＯＰＰＡＮホールディングス,情報通信・サービスその他,その他製品,0.04110610963310482
3407.T,0.7767341946910088,3407,旭化成,素材・化学,化学,0.0357758545952549
7752.T,0.7741962321841761,7752,リコー,電機・精密,電気機器,0.028838270043554624
7974.T,0.7709246618757103,7974,任天堂,情報通信・サービスその他,その他製品,0.019895350055292593
8830.T,0.7668985316519936,8830,住友不動産,不動産,不動産業,0.008889821499219377
6471.T,0.7566942953925762,6471,日本精工,機械,機械,-0.01900371579482907
5233.T,0.7485275056040737,5233,太平洋セメント,建設・資材,ガラス･土石製品,-0.04132784175065567
7762.T,0.7463140273249003,7762,シチズン時計,電機・精密,精密機器,-0.04737844047848383
3401.T,0.7417196521924855,3401,帝人,素材・化学,繊維製品,-0.05993728083075303
6971.T,0.7409652868124289,6971,京セラ,電機・精密,電気機器,-0.061999357631702015
7751.T,0.7397159966284523,7751,キヤノン,電機・精密,電気機器,-0.06541432387238257
5332.T,0.7356963442632373,5332,ＴＯＴＯ,建設・資材,ガラス･土石製品,-0.07640214503878874
4911.T,0.7354191128200739,4911,資生堂,素材・化学,化学,-0.0771599641839329
8001.T,0.7351535050435476,8001,伊藤忠商事,商社・卸売,卸売業,-0.07788600974302975
4208.T,0.7335503301262363,4208,ＵＢＥ,素材・化学,化学,-0.0822683288316961
8802.T,0.7266280164850549,8802,三菱地所,不動産,不動産業,-0.10119064783751017
7912.T,0.7103591860195998,7912,大日本印刷,情報通信・サービスその他,その他製品,-0.14566190641895646
4385.T,0.7087111973455367,4385,メルカリ,情報通信・サービスその他,情報･通信業,-0.15016672504246933
4021.T,0.7055717415643875,4021,日産化学,素材・化学,化学,-0.15874850663672452
1812.T,0.6993628219633516,1812,鹿島建設,建設・資材,建設業,-0.1757207450330481
7269.T,0.6953812253074827,7269,スズキ,自動車・輸送機,輸送用機器,-0.18660453995771395
9766.T,0.6926781987548448,9766,コナミグループ,情報通信・サービスその他,情報･通信業,-0.19399333124360996
7731.T,0.6913824271954163,7731,ニコン,電機・精密,精密機器,-0.19753535549693213
7267.T,0.6906596700113385,7267,本田技研工業,自動車・輸送機,輸送用機器,-0.19951103049661756
4042.T,0.6899631451932579,4042,東ソー,素材・化学,化学,-0.20141499866194043
6702.T,0.6866829433139825,6702,富士通,電機・精密,電気機器,-0.21038151326680693
6902.T,0.6840737633280991,6902,デンソー,自動車・輸送機,輸送用機器,-0.2175137725944911
2802.T,0.6822317717880212,2802,味の素,食品,食料品,-0.22254890294744298
5411.T,0.681573563509416,5411,ＪＦＥホールディングス,鉄鋼・非鉄,鉄鋼,-0.22434813188528543
7272.T,0.6800545674383008,7272,ヤマハ発動機,自動車・輸送機,輸送用機器,-0.2285003459738274
5201.T,0.6766659945012261,5201,ＡＧＣ,建設・資材,ガラス･土石製品,-0.23776309559966693
5406.T,0.6734970676621561,5406,神戸製鋼所,鉄鋼・非鉄,鉄鋼,-0.24642543707437872
8304.T,0.6723487367395012,8304,あおぞら銀行,銀行,銀行業,-0.24956442862677652
1605.T,0.6721347853053435,1605,ＩＮＰＥＸ,エネルギー資源,鉱業,-0.2501492702705875
5019.T,0.671195949336546,5019,出光興産,エネルギー資源,石油･石炭製品,-0.2527156020805237
4901.T,0.6691667381188693,4901,富士フイルムホールディングス,素材・化学,化学,-0.2582625021462224
7205.T,0.6666580095134624,7205,日野自動車,自動車・輸送機,輸送用機器,-0.26512017509072916
3405.T,0.6654722011527366,3405,クラレ,素材・化学,化学,-0.2683616121657452
1801.T,0.6638518090854557,1801,大成建設,建設・資材,建設業,-0.27279099476828617
6367.T,0.6591293492223903,6367,ダイキン工業,機械,機械,-0.2856999579636936
5214.T,0.6587033789116044,5214,日本電気硝子,建設・資材,ガラス･土石製品,-0.28686435855654535
7202.T,0.6582984862922796,7202,いすゞ自動車,自動車・輸送機,輸送用機器,-0.28797114274794394
9503.T,0.6469450176079455,9503,関西電力,電気・ガス,電気･ガス業,-0.31900613587356985
1803.T,0.6393044957920715,1803,清水建設,建設・資材,建設業,-0.3398916950471322
9107.T,0.6392989265617699,9107,川崎汽船,運輸・物流,海運業,-0.33990691867868744
3099.T,0.638119763927418,3099,三越伊勢丹ホールディングス,小売,小売業,-0.3431301894929719
2432.T,0.6318327237965792,2432,ディー・エヌ・エー,情報通信・サービスその他,情報･通信業,-0.3603159723286922
4751.T,0.6297787688751549,4751,サイバーエージェント,情報通信・サービスその他,サービス業,-0.3659305099329315
8804.T,0.620954389585018,8804,東京建物,不動産,不動産業,-0.39005217338413767
6952.T,0.5879605113668367,6952,カシオ計算機,電機・精密,電気機器,-0.48024177201331253
3659.T,0.587280751340564,3659,ネクソン,情報通信・サービスその他,情報･通信業,-0.4820999131972097
4523.T,0.5823183804305436,4523,エーザイ,医薬品,医薬品,-0.4956646792930367
8801.T,0.5822282484974602,8801,三井不動産,不動産,不動産業,-0.4959110572063789
4543.T,0.5761095371733826,4543,テルモ,電機・精密,精密機器,-0.512636709001452
8233.T,0.5757136879681856,8233,高島屋,小売,小売業,-0.5137187727921442
4503.T,0.5694933150641911,4503,アステラス製薬,医薬品,医薬品,-0.5307223190811011
5108.T,0.5639472443907673,5108,ブリヂストン,自動車・輸送機,ゴム製品,-0.5458826432084266
4324.T,0.5638958719917391,4324,電通グループ,情報通信・サービスその他,サービス業,-0.546023070957427
7832.T,0.5589548322585176,7832,バンダイナムコホールディングス,情報通信・サービスその他,その他製品,-0.5595295277432341
4568.T,0.5503336657918655,4568,第一三共,医薬品,医薬品,-0.5830957038138662
9301.T,0.5425965905375615,9301,三菱倉庫,運輸・物流,倉庫･運輸関連業,-0.6042451942476665
5401.T,0.5420239544683162,5401,日本製鉄,鉄鋼・非鉄,鉄鋼,-0.6058105093920184
3289.T,0.5252277557418585,3289,東急不動産ホールディングス,不動産,不動産業,-0.6517233424217627
4704.T,0.520250380754401,4704,トレンドマイクロ,情報通信・サービスその他,情報･通信業,-0.6653291225418553
4578.T,0.5128983492428556,4578,大塚ホールディングス,医薬品,医薬品,-0.6854260861891883
9104.T,0.509208473922455,9104,商船三井,運輸・物流,海運業,-0.6955124534824774
9101.T,0.5072988050858683,9101,日本郵船,運輸・物流,海運業,-0.700732581433107
1802.T,0.4993315109228658,1802,大林組,建設・資材,建設業,-0.7225113810628455
3382.T,0.49600258828868493,3382,セブン＆アイ・ホールディングス,小売,小売業,-0.7316110750805953
1928.T,0.4749824356994329,1928,積水ハウス,建設・資材,建設業,-0.7890701925754271
4519.T,0.46116336617233544,4519,中外製薬,医薬品,医薬品,-0.8268449678181502
4307.T,0.4597741624323071,4307,野村総合研究所,情報通信・サービスその他,情報･通信業,-0.8306423912946744
9201.T,0.45207396719881127,9201,日本航空,運輸・物流,空運業,-0.8516910692610187
1332.T,0.4511462157511729,1332,ニッスイ,食品,水産・農林業,-0.8542271012526755
9532.T,0.4493121136572364,9532,大阪瓦斯,電気・ガス,電気･ガス業,-0.859240665605529
2413.T,0.44740111423235457,2413,エムスリー,情報通信・サービスその他,サービス業,-0.8644644307528375
4689.T,0.44614119707290834,4689,ＬＩＮＥヤフー,情報通信・サービスその他,情報･通信業,-0.8679084460991101
4507.T,0.4445825610403408,4507,塩野義製薬,医薬品,医薬品,-0.8721690170224996
1721.T,0.4415112406732666,1721,コムシスホールディングス,建設・資材,建設業,-0.8805645487431504
9009.T,0.42095601212931966,9009,京成電鉄,運輸・物流,陸運業,-0.9367527846289201
1808.T,0.4148262186605944,1808,長谷工コーポレーション,建設・資材,建設業,-0.9535087297460184
3086.T,0.4134353550170578,3086,Ｊ．フロント　リテイリング,小売,小売業,-0.957310690610666
9502.T,0.40586200958081964,9502,中部電力,電気・ガス,電気･ガス業,-0.9780126214554621
9202.T,0.39047945112467985,9202,ＡＮＡホールディングス,運輸・物流,空運業,-1.0200612331365395
9147.T,0.3711423441293454,9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,運輸・物流,陸運業,-1.0729197030328608
9531.T,0.3673127861493847,9531,東京瓦斯,電気・ガス,電気･ガス業,-1.0833878964006074
9022.T,0.3560069672820829,9022,東海旅客鉄道,運輸・物流,陸運業,-1.114292637549049
4502.T,0.3476994619416406,4502,武田薬品工業,医薬品,医薬品,-1.1370014130167159
1925.T,0.3468120679487184,1925,大和ハウス工業,建設・資材,建設業,-1.1394271268875844
4151.T,0.3457266605711337,4151,協和キリン,医薬品,医薬品,-1.1423941153418111
2801.T,0.33820581425328183,2801,キッコーマン,食品,食料品,-1.1629525385218116
2914.T,0.3274601898909178,2914,日本たばこ産業,食品,食料品,-1.1923259738558685
3861.T,0.31725133258412985,3861,王子ホールディングス,素材・化学,パルプ・紙,-1.2202321428995049
9008.T,0.3128864299234987,9008,京王電鉄,運輸・物流,陸運業,-1.2321637144599773
9001.T,0.3047988115005691,9001,東武鉄道,運輸・物流,陸運業,-1.2542714234903147
3092.T,0.29023261613297285,3092,ＺＯＺＯ,小売,小売業,-1.2940884860699335
7453.T,0.2790391660996837,7453,良品計画,小売,小売業,-1.3246860641752491
9064.T,0.27057329120777235,9064,ヤマトホールディングス,運輸・物流,陸運業,-1.3478277468079245
9602.T,0.26254155548545743,9602,東宝,情報通信・サービスその他,情報･通信業,-1.3697826990660684
4452.T,0.2576824591023613,4452,花王,素材・化学,化学,-1.383065161636668
9007.T,0.2514446720073108,9007,小田急電鉄,運輸・物流,陸運業,-1.4001163100562812
9434.T,0.2501910312371385,9434,ソフトバンク,情報通信・サービスその他,情報･通信業,-1.4035431687341042
2501.T,0.2426692442736635,2501,サッポロホールディングス,食品,食料品,-1.4241041631926505
9735.T,0.23396839794603508,9735,セコム,情報通信・サービスその他,サービス業,-1.4478881461737876
8252.T,0.228264533255416,8252,丸井グループ,小売,小売業,-1.463479804228662
9433.T,0.2267937160515075,9433,ＫＤＤＩ,情報通信・サービスその他,情報･通信業,-1.4675003201680186
9432.T,0.22124611214603812,9432,ＮＴＴ,情報通信・サービスその他,情報･通信業,-1.4826648354238279
2502.T,0.21153827361205735,2502,アサヒグループホールディングス,食品,食料品,-1.5092014570100134
9005.T,0.19678544668097622,9005,東急,運輸・物流,陸運業,-1.5495286816776093
2503.T,0.19364541267063623,2503,キリンホールディングス,食品,食料品,-1.5581120438759475
8267.T,0.18811361985139577,8267,イオン,小売,小売業,-1.5732333391285962
9021.T,0.18163913841069138,9021,西日本旅客鉄道,運輸・物流,陸運業,-1.5909314975144568
4661.T,0.1798569454570853,4661,オリエンタルランド,情報通信・サービスその他,サービス業,-1.5958031669224169
9020.T,0.1606848354238888,9020,東日本旅客鉄道,運輸・物流,陸運業,-1.6482106134594394
2002.T,0.12292068651022574,2002,日清製粉グループ本社,食品,食料品,-1.7514398674008211
2269.T,0.10460406414949136,2269,明治ホールディングス,食品,食料品,-1.8015088167990305
2282.T,0.0979470415973227,2282,日本ハム,食品,食料品,-1.819705955919057
2871.T,0.09161201303047559,2871,ニチレイ,食品,食料品,-1.8370229163554765
9843.T,0.07176756048024409,9843,ニトリホールディングス,小売,小売業,-1.8912682281277322
