Ticker,Beta,Code,CoName,S17Nm,S33Nm,BetaScore
1721.T,0.409906300509272,1721,コムシスホールディングス,建設・資材,建設業,-0.9427224228853253
3086.T,0.40263120673364644,3086,Ｊ．フロント　リテイリング,小売,小売業,-0.9625121769730404
9532.T,0.39555867893397595,9532,大阪瓦斯,電気・ガス,電気･ガス業,-0.9817509098678577
9201.T,0.39478671049984654,9201,日本航空,運輸・物流,空運業,-0.9838508230711877
9147.T,0.3699684161587846,9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,運輸・物流,陸運業,-1.051361697437053
1808.T,0.365560392831054,1808,長谷工コーポレーション,建設・資材,建設業,-1.0633524291525627
1925.T,0.3639581649282724,1925,大和ハウス工業,建設・資材,建設業,-1.0677108191838718
9502.T,0.3562998498550176,9502,中部電力,電気・ガス,電気･ガス業,-1.0885430141630934
9202.T,0.34625027507905926,9202,ＡＮＡホールディングス,運輸・物流,空運業,-1.115879928247781
2801.T,0.3448547794494313,2801,キッコーマン,食品,食料品,-1.1196759638993548
4502.T,0.3437155371034521,4502,武田薬品工業,医薬品,医薬品,-1.1227749378189456
9022.T,0.33779653973557516,9022,東海旅客鉄道,運輸・物流,陸運業,-1.1388758302567266
3092.T,0.33490978548933387,3092,ＺＯＺＯ,小売,小売業,-1.14672839661624
2914.T,0.3234524874393701,2914,日本たばこ産業,食品,食料品,-1.1778946080646888
4151.T,0.3177902425088159,4151,協和キリン,医薬品,医薬品,-1.193297080969644
9531.T,0.31631021346183746,9531,東京瓦斯,電気・ガス,電気･ガス業,-1.1973230649343467
9602.T,0.3002360216835621,9602,東宝,情報通信・サービスその他,情報･通信業,-1.2410481786251992
9001.T,0.2975605789821112,9001,東武鉄道,運輸・物流,陸運業,-1.2483259340425765
3861.T,0.29452441807541324,3861,王子ホールディングス,素材・化学,パルプ・紙,-1.256584917303465
9008.T,0.2920464876502901,9008,京王電鉄,運輸・物流,陸運業,-1.263325398632235
9434.T,0.27702098151123833,9434,ソフトバンク,情報通信・サービスその他,情報･通信業,-1.3041978713048943
7453.T,0.27553185856114026,7453,良品計画,小売,小売業,-1.3082485925598624
9064.T,0.2700923224796073,9064,ヤマトホールディングス,運輸・物流,陸運業,-1.3230452515067823
9432.T,0.25782650726090633,9432,ＮＴＴ,情報通信・サービスその他,情報･通信業,-1.3564107962474854
2501.T,0.25056152863287,2501,サッポロホールディングス,食品,食料品,-1.3761730350495527
9433.T,0.2498505849654272,9433,ＫＤＤＩ,情報通信・サービスその他,情報･通信業,-1.378106948313468
9735.T,0.24912305223066897,9735,セコム,情報通信・サービスその他,サービス業,-1.3800859872586246
9007.T,0.2418293887155668,9007,小田急電鉄,運輸・物流,陸運業,-1.3999262548639724
4452.T,0.24098800782172652,4452,花王,素材・化学,化学,-1.4022149842600096
8252.T,0.23333436679505992,8252,丸井グループ,小売,小売業,-1.423034464869434
2502.T,0.21724029272172368,2502,アサヒグループホールディングス,食品,食料品,-1.466813662499558
9005.T,0.19191902534024377,9005,東急,運輸・物流,陸運業,-1.535692727171914
2503.T,0.19136288121146972,2503,キリンホールディングス,食品,食料品,-1.537205553794526
4661.T,0.1842958165484989,4661,オリエンタルランド,情報通信・サービスその他,サービス業,-1.556429425831852
9020.T,0.17978277742773044,9020,東日本旅客鉄道,運輸・物流,陸運業,-1.5687058221427117
8267.T,0.17151366352660297,8267,イオン,小売,小売業,-1.5911995157875811
9021.T,0.16064411189280126,9021,西日本旅客鉄道,運輸・物流,陸運業,-1.6207669358801369
2002.T,0.10086126936672372,2002,日清製粉グループ本社,食品,食料品,-1.7833885856820246
2269.T,0.09792080222257525,2269,明治ホールディングス,食品,食料品,-1.7913872621912768
2282.T,0.07548341776652964,2282,日本ハム,食品,食料品,-1.8524215710883445
2871.T,0.07317354581467556,2871,ニチレイ,食品,食料品,-1.8587048987417218
9843.T,0.05095251012550407,9843,ニトリホールディングス,小売,小売業,-1.9191506944146763
