Ticker,Beta,Code,CoName,S17Nm,S33Nm,BetaScore
6861.T,0.9276027765234823,6861,キーエンス,電機・精密,電気機器,0.4549704393986047
4063.T,0.9273108383783423,4063,信越化学工業,素材・化学,化学,0.45418525078941546
8354.T,0.9261617136411623,8354,ふくおかフィナンシャルグループ,銀行,銀行業,0.45109459727533485
8766.T,0.925093664995169,8766,東京海上ホールディングス,金融（除く銀行）,保険業,0.44822200373161825
6753.T,0.9235425471778286,6753,シャープ,電機・精密,電気機器,0.44405016095614996
8601.T,0.9152372016139267,8601,大和証券グループ本社,金融（除く銀行）,証券･商品先物取引業,0.4217123375482924
6701.T,0.9135745965072845,6701,日本電気,電機・精密,電気機器,0.41724064170090974
8053.T,0.9106581473987311,8053,住友商事,商社・卸売,卸売業,0.40939664235571416
5714.T,0.9097239584849132,5714,ＤＯＷＡホールディングス,鉄鋼・非鉄,非鉄金属,0.40688407417587324
6724.T,0.9086498869568316,6724,セイコーエプソン,電機・精密,電気機器,0.40399528165819953
6326.T,0.8941526372813744,6326,クボタ,機械,機械,0.36500388742199813
7203.T,0.8894688208380893,7203,トヨタ自動車,自動車・輸送機,輸送用機器,0.35240642669264965
6674.T,0.8877161150054529,6674,ジーエス・ユアサ　コーポレーション,電機・精密,電気機器,0.3476923984714132
8795.T,0.8842002398319906,8795,Ｔ＆Ｄホールディングス,金融（除く銀行）,保険業,0.3382361996721455
8630.T,0.8808609569271991,8630,ＳＯＭＰＯホールディングス,金融（除く銀行）,保険業,0.3292549584628314
4506.T,0.8800620439330611,4506,住友ファーマ,医薬品,医薬品,0.32710622458487415
6178.T,0.8683597735903229,6178,日本郵政,情報通信・サービスその他,サービス業,0.295632128007454
6594.T,0.8645083531787212,6594,ニデック,電機・精密,電気機器,0.28527345619038885
7270.T,0.8560981033511718,7270,ＳＵＢＡＲＵ,自動車・輸送機,輸送用機器,0.2626534852309259
8725.T,0.8523608940615687,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,金融（除く銀行）,保険業,0.2526019924294464
7211.T,0.8504872316140226,7211,三菱自動車工業,自動車・輸送機,輸送用機器,0.24756264270495945
4043.T,0.8492433417146041,4043,トクヤマ,素材・化学,化学,0.24421711148073258
8309.T,0.8466790872293146,8309,三井住友トラストグループ,銀行,銀行業,0.23732036487043331
5831.T,0.8463449248277836,5831,しずおかフィナンシャルグループ,銀行,銀行業,0.23642161109101326
6302.T,0.845504899493371,6302,住友重機械工業,機械,機械,0.23416230262108154
6770.T,0.8434032732424146,6770,アルプスアルパイン,電機・精密,電気機器,0.22850982787430799
4755.T,0.8433686624507013,4755,楽天グループ,情報通信・サービスその他,サービス業,0.22841673966414874
5333.T,0.8376307310855121,5333,日本碍子,建設・資材,ガラス･土石製品,0.21298416114278163
4005.T,0.8374304975824965,4005,住友化学,素材・化学,化学,0.21244561875507667
8253.T,0.8364734749681151,8253,クレディセゾン,金融（除く銀行）,その他金融業,0.20987163769758818
7741.T,0.8323713774528823,7741,ＨＯＹＡ,電機・精密,精密機器,0.19883875180595845
1963.T,0.8266631009555961,1963,日揮ホールディングス,建設・資材,建設業,0.18348593218171433
2768.T,0.8233370826918257,2768,双日,商社・卸売,卸売業,0.1745403671771308
9983.T,0.8222835729306677,9983,ファーストリテイリング,小売,小売業,0.1717068770084031
4061.T,0.8195182115406952,4061,デンカ,素材・化学,化学,0.1642692389338841
5301.T,0.8170856440098722,5301,東海カーボン,建設・資材,ガラス･土石製品,0.1577266738457574
8591.T,0.8040594371886693,8591,オリックス,金融（除く銀行）,その他金融業,0.12269175502059082
8697.T,0.8007754965741765,8697,日本取引所グループ,金融（除く銀行）,その他金融業,0.11385936087587678
6472.T,0.8005351438905084,6472,ＮＴＮ,機械,機械,0.11321291507033228
7004.T,0.7966289326186303,7004,カナデビア,機械,機械,0.1027068792993171
7951.T,0.7923503955832717,7951,ヤマハ,情報通信・サービスその他,その他製品,0.09119944664591653
4183.T,0.7881691683702098,4183,三井化学,素材・化学,化学,0.07995373574865357
7974.T,0.7812356394963659,7974,任天堂,情報通信・サービスその他,その他製品,0.06130551185651675
7752.T,0.7806881054386924,7752,リコー,電機・精密,電気機器,0.059832879682937185
4188.T,0.7797808641749447,4188,三菱ケミカルグループ,素材・化学,化学,0.057392789143417784
7733.T,0.776600847643595,7733,オリンパス,電機・精密,精密機器,0.04883990628444313
8830.T,0.7708887115236808,8830,住友不動産,不動産,不動産業,0.03347670592793139
3402.T,0.7679878575923524,3402,東レ,素材・化学,繊維製品,0.025674650931972947
8031.T,0.7658746505110673,8031,三井物産,商社・卸売,卸売業,0.019991028710261892
3407.T,0.7600790813587734,3407,旭化成,素材・化学,化学,0.004403429220765584
7911.T,0.7590588533233411,7911,ＴＯＰＰＡＮホールディングス,情報通信・サービスその他,その他製品,0.0016594526437661294
8058.T,0.7572383312231655,8058,三菱商事,商社・卸売,卸売業,-0.003236972299775782
7751.T,0.7511290039429069,7751,キヤノン,電機・精密,電気機器,-0.019668446809442092
4911.T,0.749702059261298,4911,資生堂,素材・化学,化学,-0.023506317017889883
9501.T,0.745378344133909,9501,東京電力ホールディングス,電気・ガス,電気･ガス業,-0.03513525939462613
7762.T,0.7429378633593264,7762,シチズン時計,電機・精密,精密機器,-0.04169910772019613
3401.T,0.7393657471419798,3401,帝人,素材・化学,繊維製品,-0.05130657084638386
6471.T,0.7378837880832605,6471,日本精工,機械,機械,-0.055292406173360203
5332.T,0.7286097475836089,5332,ＴＯＴＯ,建設・資材,ガラス･土石製品,-0.080235604185366
8802.T,0.7285215693970133,8802,三菱地所,不動産,不動産業,-0.08047276575142509
6971.T,0.7256237293862429,6971,京セラ,電機・精密,電気機器,-0.08826671459157463
4385.T,0.7250118156153947,4385,メルカリ,情報通信・サービスその他,情報･通信業,-0.08991250062767306
4208.T,0.7172721125518365,4208,ＵＢＥ,素材・化学,化学,-0.11072898790478941
8001.T,0.7160952663971861,8001,伊藤忠商事,商社・卸売,卸売業,-0.11389420016218849
5233.T,0.7136503009173886,5233,太平洋セメント,建設・資材,ガラス･土石製品,-0.12047011042453853
9766.T,0.7098133786055549,9766,コナミグループ,情報通信・サービスその他,情報･通信業,-0.13078978856098233
7912.T,0.7005248832583085,7912,大日本印刷,情報通信・サービスその他,その他製品,-0.1557718639237829
7267.T,0.6981668842744114,7267,本田技研工業,自動車・輸送機,輸送用機器,-0.16211387154922546
7269.T,0.6953682763792277,7269,スズキ,自動車・輸送機,輸送用機器,-0.16964092848736934
4021.T,0.6939128483115382,4021,日産化学,素材・化学,化学,-0.1735554068084392
6702.T,0.693497929722062,6702,富士通,電機・精密,電気機器,-0.1746713601554787
7272.T,0.6891229455335108,7272,ヤマハ発動機,自動車・輸送機,輸送用機器,-0.18643819435450193
1812.T,0.688878351931116,1812,鹿島建設,建設・資材,建設業,-0.18709604641555697
7731.T,0.688623016944396,7731,ニコン,電機・精密,精密機器,-0.1877827882012317
6902.T,0.688386849212721,6902,デンソー,自動車・輸送機,輸送用機器,-0.18841797827781562
1605.T,0.683086521610987,1605,ＩＮＰＥＸ,エネルギー資源,鉱業,-0.2026735900474122
4042.T,0.680768576727445,4042,東ソー,素材・化学,化学,-0.20890786929314958
5411.T,0.6759939832134204,5411,ＪＦＥホールディングス,鉄鋼・非鉄,鉄鋼,-0.2217494814741214
5406.T,0.6758529354111336,5406,神戸製鋼所,鉄鋼・非鉄,鉄鋼,-0.22212883966882968
2802.T,0.6727149727117296,2802,味の素,食品,食料品,-0.23056861572635934
8304.T,0.664712647535933,8304,あおぞら銀行,銀行,銀行業,-0.25209144403661454
4901.T,0.6609818863031026,4901,富士フイルムホールディングス,素材・化学,化学,-0.2621255943262858
5201.T,0.6592447887505893,5201,ＡＧＣ,建設・資材,ガラス･土石製品,-0.26679764295709957
1801.T,0.6566517862251763,1801,大成建設,建設・資材,建設業,-0.2737717094860778
6367.T,0.6561719165445508,6367,ダイキン工業,機械,機械,-0.2750623534577372
5019.T,0.6555550726202292,5019,出光興産,エネルギー資源,石油･石炭製品,-0.2767213994957003
3405.T,0.6516282665098226,3405,クラレ,素材・化学,化学,-0.28728282656411813
7202.T,0.6494879878577995,7202,いすゞ自動車,自動車・輸送機,輸送用機器,-0.2930392597196869
4751.T,0.6466155856916389,4751,サイバーエージェント,情報通信・サービスその他,サービス業,-0.3007647916497393
5214.T,0.6408558925048081,5214,日本電気硝子,建設・資材,ガラス･土石製品,-0.316255900153408
2432.T,0.6362071140422187,2432,ディー・エヌ・エー,情報通信・サービスその他,情報･通信業,-0.328759123717147
7205.T,0.6356007402964803,7205,日野自動車,自動車・輸送機,輸送用機器,-0.3303900094578125
9107.T,0.6305287724581186,9107,川崎汽船,運輸・物流,海運業,-0.34403143124236624
1803.T,0.6132727379412974,1803,清水建設,建設・資材,建設業,-0.3904427754532573
8804.T,0.6127093624609421,8804,東京建物,不動産,不動産業,-0.3919580142709161
9503.T,0.6117740057324607,9503,関西電力,電気・ガス,電気･ガス業,-0.3944737233721704
3099.T,0.6088962177808066,3099,三越伊勢丹ホールディングス,小売,小売業,-0.40221374075913
3659.T,0.588141922775273,3659,ネクソン,情報通信・サービスその他,情報･通信業,-0.4580339078095169
8801.T,0.5803519350677424,8801,三井不動産,不動産,不動産業,-0.4789856392481844
4523.T,0.5708778499973779,4523,エーザイ,医薬品,医薬品,-0.5044668715008974
7832.T,0.5685464356675186,7832,バンダイナムコホールディングス,情報通信・サービスその他,その他製品,-0.5107373777899191
4543.T,0.5643420291577373,4543,テルモ,電機・精密,精密機器,-0.5220454310705124
6952.T,0.5631840909744908,6952,カシオ計算機,電機・精密,電気機器,-0.5251597889807958
4503.T,0.5624550986621178,4503,アステラス製薬,医薬品,医薬品,-0.5271204661632422
5108.T,0.5603181882720766,5108,ブリヂストン,自動車・輸送機,ゴム製品,-0.5328678401362924
8233.T,0.5574670017251767,8233,高島屋,小売,小売業,-0.5405363111345765
4324.T,0.5558839319102686,4324,電通グループ,情報通信・サービスその他,サービス業,-0.5447940911023871
4568.T,0.548519713309712,4568,第一三共,医薬品,医薬品,-0.5646006859478894
9301.T,0.5384772797115102,9301,三菱倉庫,運輸・物流,倉庫･運輸関連業,-0.5916105323866426
5401.T,0.5364914431965249,5401,日本製鉄,鉄鋼・非鉄,鉄鋼,-0.5969515823221708
4704.T,0.535962972024181,4704,トレンドマイクロ,情報通信・サービスその他,情報･通信業,-0.5983729434965053
3289.T,0.5225444692399526,3289,東急不動産ホールディングス,不動産,不動産業,-0.6344629704900506
4578.T,0.5063627331151187,4578,大塚ホールディングス,医薬品,医薬品,-0.6779849120164997
9101.T,0.5025594836435896,9101,日本郵船,運輸・物流,海運業,-0.6882140246304644
1802.T,0.4882836388858426,1802,大林組,建設・資材,建設業,-0.726609934438548
3382.T,0.48598621541585524,3382,セブン＆アイ・ホールディングス,小売,小売業,-0.7327890198686231
4307.T,0.47758485799561223,4307,野村総合研究所,情報通信・サービスその他,情報･通信業,-0.7553850740599571
9104.T,0.47439338795886893,9104,商船三井,運輸・物流,海運業,-0.7639687619443116
4519.T,0.46666563462268323,4519,中外製薬,医薬品,医薬品,-0.7847531095713959
1928.T,0.4654750641765806,1928,積水ハウス,建設・資材,建設業,-0.7879552342963737
2413.T,0.463846057211135,2413,エムスリー,情報通信・サービスその他,サービス業,-0.792336565529893
4689.T,0.4501071817198113,4689,ＬＩＮＥヤフー,情報通信・サービスその他,情報･通信業,-0.829288257929258
1332.T,0.4426476184086146,1332,ニッスイ,食品,水産・農林業,-0.8493512892219574
9532.T,0.4378483979756877,9532,大阪瓦斯,電気・ガス,電気･ガス業,-0.8622591372700931
4507.T,0.43393238780412546,4507,塩野義製薬,医薬品,医薬品,-0.8727915278855939
1721.T,0.4270098193129568,1721,コムシスホールディングス,建設・資材,建設業,-0.8914102730413196
9201.T,0.41609231178203193,9201,日本航空,運輸・物流,空運業,-0.9207736936724514
9009.T,0.40768397086447183,9009,京成電鉄,運輸・物流,陸運業,-0.9433885304813947
1808.T,0.3930849923678428,1808,長谷工コーポレーション,建設・資材,建設業,-0.9826535316885936
3086.T,0.38406513855889984,3086,Ｊ．フロント　リテイリング,小売,小売業,-1.006913076339521
9147.T,0.3774476112280221,9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,運輸・物流,陸運業,-1.0247113913857129
9502.T,0.36940722980469204,9502,中部電力,電気・ガス,電気･ガス業,-1.0463365747070181
9202.T,0.364497941787887,9202,ＡＮＡホールディングス,運輸・物流,空運業,-1.0595404574273637
4502.T,0.3462567347518681,4502,武田薬品工業,医薬品,医薬品,-1.1086014938865536
1925.T,0.34396162230053495,1925,大和ハウス工業,建設・資材,建設業,-1.1147743636659742
9531.T,0.3420217797259723,9531,東京瓦斯,電気・ガス,電気･ガス業,-1.119991709595319
4151.T,0.33970410968341586,4151,協和キリン,医薬品,医薬品,-1.1262252496364855
9022.T,0.3380965747913258,9022,東海旅客鉄道,運輸・物流,陸運業,-1.1305488301865292
2914.T,0.32417429876923615,2914,日本たばこ産業,食品,食料品,-1.1679937914857415
2801.T,0.3186933010469758,2801,キッコーマン,食品,食料品,-1.1827353285207403
9008.T,0.30098152436077463,9008,京王電鉄,運輸・物流,陸運業,-1.2303724240288887
3861.T,0.299713570880489,3861,王子ホールディングス,素材・化学,パルプ・紙,-1.2337826759821733
9001.T,0.2960050888536429,9001,東武鉄道,運輸・物流,陸運業,-1.2437569047471935
3092.T,0.28731761013097407,3092,ＺＯＺＯ,小売,小売業,-1.2671225027314545
7453.T,0.2734555023102673,7453,良品計画,小売,小売業,-1.3044056373315946
9602.T,0.265406888565061,9602,東宝,情報通信・サービスその他,情報･通信業,-1.3260529620738548
9064.T,0.2548059537992206,9064,ヤマトホールディングス,運輸・物流,陸運業,-1.3545649375161277
9434.T,0.25109070896488866,9434,ソフトバンク,情報通信・サービスその他,情報･通信業,-1.3645573553376056
9007.T,0.2451258382171664,9007,小田急電鉄,運輸・物流,陸運業,-1.3806003036277328
4452.T,0.24285730922760407,4452,花王,素材・化学,化学,-1.3867016752774202
2501.T,0.2306474689132962,2501,サッポロホールディングス,食品,食料品,-1.4195409177485083
9432.T,0.22935473096255268,9432,ＮＴＴ,情報通信・サービスその他,情報･通信業,-1.4230178293151814
9433.T,0.22814268776616484,9433,ＫＤＤＩ,情報通信・サービスその他,情報･通信業,-1.4262777065442855
8252.T,0.22531415730112458,8252,丸井グループ,小売,小売業,-1.4338852423831834
9735.T,0.224524481006395,9735,セコム,情報通信・サービスその他,サービス業,-1.4360091334946754
2502.T,0.2097787892761936,2502,アサヒグループホールディングス,食品,食料品,-1.4756687304809326
9005.T,0.18489441406981436,9005,東急,運輸・物流,陸運業,-1.5425970448657016
2503.T,0.17323683204024629,2503,キリンホールディングス,食品,食料品,-1.5739509490152077
9021.T,0.17163528428823271,9021,西日本旅客鉄道,運輸・物流,陸運業,-1.5782584267220021
8267.T,0.16284841399602715,8267,イオン,小売,小売業,-1.6018913454711199
4661.T,0.16133255558375892,4661,オリエンタルランド,情報通信・サービスその他,サービス業,-1.605968355544215
9020.T,0.15649044222532946,9020,東日本旅客鉄道,運輸・物流,陸運業,-1.6189915671961828
2002.T,0.10638001839429533,2002,日清製粉グループ本社,食品,食料品,-1.7537671511641382
2282.T,0.09542293426553508,2282,日本ハム,食品,食料品,-1.7832370158976532
2269.T,0.09302949914464109,2269,明治ホールディングス,食品,食料品,-1.7896743315586738
2871.T,0.07714088874512814,2871,ニチレイ,食品,食料品,-1.8324078903937417
9843.T,0.03896216814234069,9843,ニトリホールディングス,小売,小売業,-1.935092301560174
