Ticker,Beta,Code,CoName,S17Nm,S33Nm,BetaScore
5020.T,0.9783388310475677,5020,ＥＮＥＯＳホールディングス,エネルギー資源,石油･石炭製品,0.5736829953708115
8766.T,0.9741239080831686,8766,東京海上ホールディングス,金融（除く銀行）,保険業,0.5620982429445421
5714.T,0.9688356626726857,5714,ＤＯＷＡホールディングス,鉄鋼・非鉄,非鉄金属,0.5475634544401612
4063.T,0.9617456698720334,4063,信越化学工業,素材・化学,化学,0.5280765475634897
6758.T,0.9608977605213751,6758,ソニーグループ,電機・精密,電気機器,0.5257460613386495
6098.T,0.95613394124431,6098,リクルートホールディングス,情報通信・サービスその他,サービス業,0.5126526626230796
7201.T,0.9499188361376653,7201,日産自動車,自動車・輸送機,輸送用機器,0.495570392182584
6861.T,0.9345260959563729,6861,キーエンス,電機・精密,電気機器,0.453263311918406
8354.T,0.9342817665229365,8354,ふくおかフィナンシャルグループ,銀行,銀行業,0.4525917703455898
8053.T,0.9307227617442836,8053,住友商事,商社・卸売,卸売業,0.4428098147575874
6326.T,0.9193372622051408,6326,クボタ,機械,機械,0.411516670250692
6753.T,0.9117879528791396,6753,シャープ,電機・精密,電気機器,0.39076732790926727
8601.T,0.9042394755608749,8601,大和証券グループ本社,金融（除く銀行）,証券･商品先物取引業,0.3700202723483425
4506.T,0.8997283181596903,4506,住友ファーマ,医薬品,医薬品,0.35762131699611666
8795.T,0.898579390845503,8795,Ｔ＆Ｄホールディングス,金融（除く銀行）,保険業,0.3544634802804611
6674.T,0.8961422010786606,6674,ジーエス・ユアサ　コーポレーション,電機・精密,電気機器,0.3477648430092266
8630.T,0.8942242012230249,8630,ＳＯＭＰＯホールディングス,金融（除く銀行）,保険業,0.34249320372451497
6701.T,0.891801559452018,6701,日本電気,電機・精密,電気機器,0.33583455174636306
6302.T,0.8895206282437941,6302,住友重機械工業,機械,機械,0.3295653924825252
6724.T,0.8893067131253616,6724,セイコーエプソン,電機・精密,電気機器,0.328977444919021
1963.T,0.8867979012657319,1963,日揮ホールディングス,建設・資材,建設業,0.3220819537028388
6770.T,0.8814633920004571,6770,アルプスアルパイン,電機・精密,電気機器,0.30742000859118984
5333.T,0.879421928937801,5333,日本碍子,建設・資材,ガラス･土石製品,0.3018090296081811
4005.T,0.8738368884040724,4005,住友化学,素材・化学,化学,0.2864584971262311
6178.T,0.8706919774685272,6178,日本郵政,情報通信・サービスその他,サービス業,0.27781468206752535
7203.T,0.8654638534567208,7203,トヨタ自動車,自動車・輸送機,輸送用機器,0.26344513775030304
8725.T,0.8639363060953245,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,金融（除く銀行）,保険業,0.2592466605419062
4043.T,0.860802579782773,4043,トクヤマ,素材・化学,化学,0.25063358651677503
8309.T,0.8546467181472502,8309,三井住友トラストグループ,銀行,銀行業,0.2337141472719187
2768.T,0.8533513669838313,2768,双日,商社・卸売,卸売業,0.23015386333315216
6594.T,0.8531624994365881,6594,ニデック,電機・精密,電気機器,0.22963475923690885
7211.T,0.8525940737463704,7211,三菱自動車工業,自動車・輸送機,輸送用機器,0.22807243628355411
4061.T,0.848884496767218,4061,デンカ,素材・化学,化学,0.21787663169290117
9501.T,0.8485346522115607,9501,東京電力ホールディングス,電気・ガス,電気･ガス業,0.2169150808889599
5831.T,0.848045963028699,5831,しずおかフィナンシャルグループ,銀行,銀行業,0.21557191441956847
8253.T,0.8453857833713281,8253,クレディセゾン,金融（除く銀行）,その他金融業,0.2082603874947975
4755.T,0.8375369398754192,4755,楽天グループ,情報通信・サービスその他,サービス業,0.18668777288223093
6472.T,0.8340142804080614,6472,ＮＴＮ,機械,機械,0.17700571269843052
7270.T,0.8304426444608599,7270,ＳＵＢＡＲＵ,自動車・輸送機,輸送用機器,0.1671890402338149
4188.T,0.8242601346747317,4188,三菱ケミカルグループ,素材・化学,化学,0.15019635831525135
8031.T,0.8225620718629899,8031,三井物産,商社・卸売,卸売業,0.14552921790854934
8591.T,0.8205769280981865,8591,オリックス,金融（除く銀行）,その他金融業,0.14007303300551674
4183.T,0.8170874840133356,4183,三井化学,素材・化学,化学,0.1304822655894223
7741.T,0.8166320547239556,7741,ＨＯＹＡ,電機・精密,精密機器,0.1292305142265379
5301.T,0.8150351582709956,5301,東海カーボン,建設・資材,ガラス･土石製品,0.12484143043682576
9983.T,0.8149129554439296,9983,ファーストリテイリング,小売,小売業,0.12450555490379535
8830.T,0.80537243713944,8830,住友不動産,不動産,不動産業,0.09828335736677336
7004.T,0.8034441071752538,7004,カナデビア,機械,機械,0.09298332568886633
3402.T,0.794813914413863,3402,東レ,素材・化学,繊維製品,0.06926316582446217
3407.T,0.7928949945929812,3407,旭化成,素材・化学,化学,0.06398899800727037
8058.T,0.790780730815484,8058,三菱商事,商社・卸売,卸売業,0.05817792562634813
6471.T,0.7817952431651403,6471,日本精工,機械,機械,0.03348123466953671
8697.T,0.7817556269751507,8697,日本取引所グループ,金融（除く銀行）,その他金融業,0.033372349226794815
7911.T,0.7806155885265513,7911,ＴＯＰＰＡＮホールディングス,情報通信・サービスその他,その他製品,0.030238943635517462
7951.T,0.7790083789844128,7951,ヤマハ,情報通信・サービスその他,その他製品,0.02582151423050169
7762.T,0.7683914103098617,7762,シチズン時計,電機・精密,精密機器,-0.0033593165108890747
8802.T,0.7672103698985543,8802,三菱地所,不動産,不動産業,-0.006605416353277558
5233.T,0.7605551485768837,5233,太平洋セメント,建設・資材,ガラス･土石製品,-0.024897350038612362
5332.T,0.7594771347647243,5332,ＴＯＴＯ,建設・資材,ガラス･土石製品,-0.027860280377185003
7733.T,0.7589455766497551,7733,オリンパス,電機・精密,精密機器,-0.02932127247931951
7752.T,0.7574987746528731,7752,リコー,電機・精密,電気機器,-0.03329782035107888
3401.T,0.7532691550774288,3401,帝人,素材・化学,繊維製品,-0.04492296654062742
6971.T,0.7492985230499211,6971,京セラ,電機・精密,電気機器,-0.05583628320216936
7974.T,0.7455866174106103,7974,任天堂,情報通信・サービスその他,その他製品,-0.06603848813552071
8001.T,0.7447999574026755,8001,伊藤忠商事,商社・卸売,卸売業,-0.06820063000917917
1812.T,0.7342415998775652,1812,鹿島建設,建設・資材,建設業,-0.0972203674965707
4208.T,0.7330188899256951,4208,ＵＢＥ,素材・化学,化学,-0.10058099643361
4911.T,0.7261971328989074,4911,資生堂,素材・化学,化学,-0.11933065495287666
7751.T,0.7254363879366863,7751,キヤノン,電機・精密,電気機器,-0.12142156909799905
7912.T,0.7221287305402374,7912,大日本印刷,情報通信・サービスその他,その他製品,-0.13051269421996003
2802.T,0.7124845398513414,2802,味の素,食品,食料品,-0.15701983620719684
4385.T,0.7102194977047976,4385,メルカリ,情報通信・サービスその他,情報･通信業,-0.1632453242468142
4021.T,0.7089913358314601,4021,日産化学,素材・化学,化学,-0.16662093783742388
1801.T,0.7033568105345132,1801,大成建設,建設・資材,建設業,-0.18210747962146526
5214.T,0.695943355472665,5214,日本電気硝子,建設・資材,ガラス･土石製品,-0.20248342533629485
5201.T,0.6954395348357478,5201,ＡＧＣ,建設・資材,ガラス･土石製品,-0.20386818073876095
4042.T,0.6905634396339339,4042,東ソー,素材・化学,化学,-0.21727017081000488
7269.T,0.6898318882370034,7269,スズキ,自動車・輸送機,輸送用機器,-0.2192808461870196
6702.T,0.6879867976158048,6702,富士通,電機・精密,電気機器,-0.22435209380676435
5019.T,0.6840802640307483,5019,出光興産,エネルギー資源,石油･石炭製品,-0.23508923534174336
6902.T,0.6794063512335202,6902,デンソー,自動車・輸送機,輸送用機器,-0.24793552531553378
7267.T,0.6783770648859807,7267,本田技研工業,自動車・輸送機,輸送用機器,-0.25076452779379954
9766.T,0.6763519373503394,9766,コナミグループ,情報通信・サービスその他,情報･通信業,-0.25633060843873257
6367.T,0.6755506604578305,6367,ダイキン工業,機械,機械,-0.2585329249467708
1803.T,0.6755042362582063,1803,清水建設,建設・資材,建設業,-0.25866052226320496
7731.T,0.6738921182410119,7731,ニコン,電機・精密,精密機器,-0.26309144265460244
8304.T,0.6734399300969688,8304,あおぞら銀行,銀行,銀行業,-0.26433428570133904
7272.T,0.6701778187177534,7272,ヤマハ発動機,自動車・輸送機,輸送用機器,-0.2733002271988046
5411.T,0.6678609439527464,5411,ＪＦＥホールディングス,鉄鋼・非鉄,鉄鋼,-0.279668177641074
5406.T,0.6663741466347931,5406,神戸製鋼所,鉄鋼・非鉄,鉄鋼,-0.28375465300065056
9503.T,0.6663099118745235,9503,関西電力,電気・ガス,電気･ガス業,-0.28393120279792317
1605.T,0.6651287476781266,1605,ＩＮＰＥＸ,エネルギー資源,鉱業,-0.28717764286470676
9107.T,0.6632462585194486,9107,川崎汽船,運輸・物流,海運業,-0.2923516806899815
4901.T,0.6622267067984499,4901,富士フイルムホールディングス,素材・化学,化学,-0.29515392746253466
3405.T,0.6594015295063681,3405,クラレ,素材・化学,化学,-0.30291895182134904
7202.T,0.658135803502531,7202,いすゞ自動車,自動車・輸送機,輸送用機器,-0.30639781075134487
8804.T,0.6529125705740321,8804,東京建物,不動産,不動産業,-0.3207539118835572
7205.T,0.6493723811306872,7205,日野自動車,自動車・輸送機,輸送用機器,-0.3304841533588221
4751.T,0.6354569497370424,4751,サイバーエージェント,情報通信・サービスその他,サービス業,-0.368730837571494
3099.T,0.6337533052803991,3099,三越伊勢丹ホールディングス,小売,小売業,-0.3734133191777532
2432.T,0.6191254939172598,2432,ディー・エヌ・エー,情報通信・サービスその他,情報･通信業,-0.4136179859323915
8801.T,0.6162747940468265,8801,三井不動産,不動産,不動産業,-0.42145315931978367
6952.T,0.5920402876731252,6952,カシオ計算機,電機・精密,電気機器,-0.48806191086364503
4523.T,0.5828987815225217,4523,エーザイ,医薬品,医薬品,-0.5131874200253665
3659.T,0.582175703533886,3659,ネクソン,情報通信・サービスその他,情報･通信業,-0.5151748061659869
4503.T,0.5728068728869916,4503,アステラス製薬,医薬品,医薬品,-0.5409251186828824
8233.T,0.56783560145853,8233,高島屋,小売,小売業,-0.5545887014408475
5108.T,0.5585923204202916,5108,ブリヂストン,自動車・輸送機,ゴム製品,-0.5799939397664041
4324.T,0.5583825057380871,4324,電通グループ,情報通信・サービスその他,サービス業,-0.5805706172452728
4543.T,0.5547936022869188,4543,テルモ,電機・精密,精密機器,-0.5904347495947229
7832.T,0.5475040120557607,7832,バンダイナムコホールディングス,情報通信・サービスその他,その他製品,-0.610470251745106
3289.T,0.5444919838712371,3289,東急不動産ホールディングス,不動産,不動産業,-0.6187488374069026
9104.T,0.5425463613541912,9104,商船三井,運輸・物流,海運業,-0.6240963978167439
9301.T,0.5391023474245097,9301,三菱倉庫,運輸・物流,倉庫･運輸関連業,-0.6335623000562339
5401.T,0.5348522640558008,5401,日本製鉄,鉄鋼・非鉄,鉄鋼,-0.6452436911595508
9101.T,0.5278718362545756,9101,日本郵船,運輸・物流,海運業,-0.6644294576823727
4568.T,0.5228509678733924,4568,第一三共,医薬品,医薬品,-0.6782293580962545
1802.T,0.5227178633645899,1802,大林組,建設・資材,建設業,-0.6785951969963532
4578.T,0.5218745173371183,4578,大塚ホールディングス,医薬品,医薬品,-0.6809131408877261
4704.T,0.5089697725564477,4704,トレンドマイクロ,情報通信・サービスその他,情報･通信業,-0.7163819441543532
4519.T,0.5084153789559033,4519,中外製薬,医薬品,医薬品,-0.7179056997871992
3382.T,0.4985806213409337,3382,セブン＆アイ・ホールディングス,小売,小売業,-0.7449366166281746
1928.T,0.47024843025937585,1928,積水ハウス,建設・資材,建設業,-0.8228078902305372
9532.T,0.46791712509789446,9532,大阪瓦斯,電気・ガス,電気･ガス業,-0.8292155027430226
4507.T,0.4649574376134028,4507,塩野義製薬,医薬品,医薬品,-0.8373502295355565
1332.T,0.46448219354085607,1332,ニッスイ,食品,水産・農林業,-0.8386564420023105
1721.T,0.46289648405764594,1721,コムシスホールディングス,建設・資材,建設業,-0.8430147783083681
9201.T,0.45932634301472364,9201,日本航空,運輸・物流,空運業,-0.8528273420155709
4307.T,0.45199040448953504,4307,野村総合研究所,情報通信・サービスその他,情報･通信業,-0.8729902328552038
2413.T,0.4493544600007863,2413,エムスリー,情報通信・サービスその他,サービス業,-0.8802351492082353
4689.T,0.4370323535425377,4689,ＬＩＮＥヤフー,情報通信・サービスその他,情報･通信業,-0.9141025659782819
1808.T,0.4280394488093889,1808,長谷工コーポレーション,建設・資材,建設業,-0.9388196428516922
3086.T,0.4253329460734495,3086,Ｊ．フロント　リテイリング,小売,小売業,-0.9462584891607962
9009.T,0.42327150923803447,9009,京成電鉄,運輸・物流,陸運業,-0.9519243662319516
9502.T,0.4174376777271626,9502,中部電力,電気・ガス,電気･ガス業,-0.9679587028783996
9531.T,0.3960919040223443,9531,東京瓦斯,電気・ガス,電気･ガス業,-1.0266277475575458
9202.T,0.3888254102503536,9202,ＡＮＡホールディングス,運輸・物流,空運業,-1.0465997688890296
9147.T,0.3856208851544393,9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,運輸・物流,陸運業,-1.0554074339859945
9022.T,0.37223957284508696,9022,東海旅客鉄道,運輸・物流,陸運業,-1.0921860872500733
4502.T,0.36902660993065967,4502,武田薬品工業,医薬品,医薬品,-1.1010169437646078
1925.T,0.3485117452215607,1925,大和ハウス工業,建設・資材,建設業,-1.1574022278423213
2914.T,0.343752407980119,2914,日本たばこ産業,食品,食料品,-1.1704833076439982
4151.T,0.34234869945697555,4151,協和キリン,医薬品,医薬品,-1.1743414127283884
2801.T,0.33657001867388814,2801,キッコーマン,食品,食料品,-1.1902241671198561
3861.T,0.325432151570054,3861,王子ホールディングス,素材・化学,パルプ・紙,-1.220836691724562
9008.T,0.3142408879723878,9008,京王電鉄,運輸・物流,陸運業,-1.2515959770569731
9001.T,0.31130187844386986,9001,東武鉄道,運輸・物流,陸運業,-1.25967387030767
7453.T,0.30076602322154233,7453,良品計画,小売,小売業,-1.288631760020153
9064.T,0.2810429976392617,9064,ヤマトホールディングス,運輸・物流,陸運業,-1.3428406673709121
3092.T,0.27387915652116773,3092,ＺＯＺＯ,小売,小売業,-1.3625305469903557
9602.T,0.2665422694239396,9602,東宝,情報通信・サービスその他,情報･通信業,-1.3826960449884893
4452.T,0.25309633964694817,4452,花王,素材・化学,化学,-1.4196522999243744
9007.T,0.25180704906487866,9007,小田急電鉄,運輸・物流,陸運業,-1.4231959263025908
2501.T,0.2500367471900304,2501,サッポロホールディングス,食品,食料品,-1.4280616164025288
9434.T,0.24746674747116468,9434,ソフトバンク,情報通信・サービスその他,情報･通信業,-1.4351252829819927
9735.T,0.24450667812101695,9735,セコム,情報通信・サービスその他,サービス業,-1.4432610593356034
8252.T,0.2339032637901297,8252,丸井グループ,小売,小売業,-1.4724046358455476
9433.T,0.22468297023984418,9433,ＫＤＤＩ,情報通信・サービスその他,情報･通信業,-1.4977466928605359
9432.T,0.22059673696188303,9432,ＮＴＴ,情報通信・サービスその他,情報･通信業,-1.5089777405643725
2503.T,0.21508628651238137,2503,キリンホールディングス,食品,食料品,-1.5241232615510893
2502.T,0.21400014131902714,2502,アサヒグループホールディングス,食品,食料品,-1.5271085410615977
9005.T,0.2058839938950158,9005,東急,運輸・物流,陸運業,-1.549415842845387
8267.T,0.19954589177625168,8267,イオン,小売,小売業,-1.5668361716434396
9021.T,0.1886360368994579,9021,西日本旅客鉄道,運輸・物流,陸運業,-1.5968220026590252
4661.T,0.18520866030678668,4661,オリエンタルランド,情報通信・サービスその他,サービス業,-1.6062421770330422
9020.T,0.1702924620984716,9020,東日本旅客鉄道,運輸・物流,陸運業,-1.6472394775398445
2002.T,0.1309468567735718,2002,日清製粉グループ本社,食品,食料品,-1.7553812159774416
2269.T,0.11726031235004838,2269,明治ホールディングス,食品,食料品,-1.7929988023620267
2282.T,0.1110325535027432,2282,日本ハム,食品,食料品,-1.8101158517187816
2871.T,0.10981458070944171,2871,ニチレイ,食品,食料品,-1.8134634605342945
9843.T,0.08877043843871049,9843,ニトリホールディングス,小売,小売業,-1.871303468593461
